PS Code,Regional c,PS Name,ConstCode,DistCode,RegCode,EACode,Latitude,Longitude,Plus code,GhPostGPS
C240206,C,MT. ZION METH. PRIM SCH.C.3   2,C2401,,GH07,C24020,5.6248437,-0.0246853,6CQXJXFG+W4PJ,#
C240207,C,GNPC BLOCK  COMM.3,C2401,,GH07,C24020,5.6296943,-0.0230292,6CQXJXHG+VQHJ,#
C240208,C,VICTORY BIBLE CHURCH C.3,C2401,,GH07,C24020,5.626863,-0.0283735,6CQXJXGC+PMRC,#
C240209,C,VICTORY BIBLE CHURCH C.3,C2401,,GH07,C24020,5.626863,-0.0283735,6CQXJXGC+PMRC,#
C240301,C,LUTHERAN PRIM SCHOOL NO. 1  1,C2401,,GH07,C24030,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240302,C,LUTHERAN PRIM SCHOOL NO. 1  2,C2401,,GH07,C24030,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240303,C,LUTHERAN PRIM SCHOOL NO. 2   1,C2401,,GH07,C24030,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240304,C,LUTHERAN PRIM SCHOOL NO. 2   2,C2401,,GH07,C24030,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240305,C,SHIELDS EXP. PREP.C2   1,C2401,,GH07,C24030,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240306,C,SHIELDS EXP. PREP.C2   2,C2401,,GH07,C24030,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240307,C,MANGOASE NURSERY SCH.NO.1,C2401,,GH07,C24030,5.6705845,-0.0232863,6CQXMXCG+6MP9,#
C240308,C,MANGOASE NURSERY SCH.NO.2  1,C2401,,GH07,C24030,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240309,C,MANGOASE NURSERY SCH.NO.2  2,C2401,,GH07,C24030,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240310,C,ST. JOHN BOSCO CATH PRIM.   1,C2401,,GH07,C24031,5.7197863,-0.0064098,6CQXPX9V+WC8H,#
C240311,C,ST. JOHN BOSCO CATH PRIM.   2,C2401,,GH07,C24031,5.7197863,-0.0064098,6CQXPX9V+WC8H,#
C240312,C,AGGREY ROAD J.H.S NO.1 1,C2401,,GH07,C24031,5.6343575,-0.015397,6CQXJXMM+PRX7,#
C240313,C,AGGREY ROAD J.H.S NO.1 2,C2401,,GH07,C24031,5.6343575,-0.015397,6CQXJXMM+PRX7,#
C240314,C,AGGREY ROAD J.H.S NO.2,C2401,,GH07,C24031,5.6343575,-0.015397,6CQXJXMM+PRX7,#
C240315,C,AGGREY ROAD 1AND3 PRIM NO.1  1,C2401,,GH07,C24031,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240316,C,AGGREY ROAD 1AND3 PRIM NO.1  2,C2401,,GH07,C24031,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240317,C,AGGREY ROAD 1AND3 PRIM NO.2,C2401,,GH07,C24031,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240318,C,AGGREY ROAD 2AND4 PRIM NO.1,C2401,,GH07,C24031,5.6705845,-0.0232863,6CQXMXCG+6MP9,#
C240319,C,AGGREY ROAD 2AND4 PRIM NO.2,C2401,,GH07,C24031,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240401,C,T.D.C RENT OFFICE 1,C2401,,GH07,C24040,5.6469922,-0.0073111,6CQXJXWV+Q3WJ,#
C240402,C,T.D.C RENT OFFICE 2,C2401,,GH07,C24040,5.6469922,-0.0073111,6CQXJXWV+Q3WJ,#
C240403,C,T.D.C RENT OFFICE 3,C2401,,GH07,C24040,5.6469922,-0.0073111,6CQXJXWV+Q3WJ,#
C240404,C,COMM.5 NO1 PRIM.SCH. NO.1  1,C2401,,GH07,C24040,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240405,C,COMM.5 NO1 PRIM.SCH. NO.1  2,C2401,,GH07,C24040,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240406,C,COMM.5 NO1 PRIM.SCH. NO.2   1,C2401,,GH07,C24040,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240407,C,COMM.5 NO1 PRIM.SCH. NO.2   2,C2401,,GH07,C24040,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240408,C,COMM.5 NO2 PRIM.SCH. NO.1,C2401,,GH07,C24040,5.6348541,-0.0139842,6CQXJXMP+WCR4,#
C240409,C,COMM.5NO.2 PRIM.SCH.NO.2,C2401,,GH07,C24040,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240410,C,GOOD SHEPHERD PRIM.SCH  1,C2401,,GH07,C24041,5.6476424,-0.1364961,6CQXJVX7+3C2J,#
C240411,C,GOOD SHEPHERD PRIM.SCH  2,C2401,,GH07,C24041,5.6476424,-0.1364961,6CQXJVX7+3C2J,#
C240412,C,TEMA SEC.SCHOOL,C2401,,GH07,C24041,5.6400077,-0.0122325,6CQXJXRQ+2428,#
C240501,C,STAR KG/PREP SCHOOL NO.1  1,C2401,,GH07,C24050,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240502,C,STAR KG/PREP SCHOOL NO.1  2,C2401,,GH07,C24050,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240503,C,STAR KG/PREP SCHOOL NO.2   1,C2401,,GH07,C24050,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240504,C,STAR KG/PREP SCHOOL NO.2   2,C2401,,GH07,C24050,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240505,C,STAR KG/PREP SCHOOL NO.3,C2401,,GH07,C24050,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240506,C,COMM.5 NO.3 PRIM.SCH.NO.1   1,C2401,,GH07,C24050,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240507,C,COMM.5 NO.3 PRIM.SCH.NO.1   2,C2401,,GH07,C24050,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240508,C,COMM.5 NO.3 PRIM.SCH.NO.2,C2401,,GH07,C24050,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240601,C,T.M.A PRIM SCH. NO.1 SAKUMONO VILLAGE 1,C2401,,GH07,C24060,5.6149107,-0.0484066,6CQXJX72+XJ8H,#
C240602,C,T.M.A PRIM SCH. NO.1 SAKUMONO VILLAGE 2,C2401,,GH07,C24060,5.6537416,0.0257607,6FQ2M23G+F8RM,#
C240603,C,T.M.A PRIM SCH. NO.1 SAKUMONO VILLAGE  3,C2401,,GH07,C24060,5.6537416,0.0257607,6FQ2M23G+F8RM,#
C240604,C,T.M.A PRIM SCH. NO.1 SAKUMONO VILLAGE  4,C2401,,GH07,C24060,5.6537416,0.0257607,6FQ2M23G+F8RM,#
C240605,C,T.M.A NURSERY SCH. SAKUMONO VILLAGE    1,C2401,,GH07,C24060,5.6537416,0.0257607,6FQ2M23G+F8RM,#
C240606,C,T.M.A NURSERY SCH. SAKUMONO VILLAGE    2,C2401,,GH07,C24060,5.6537416,0.0257607,6FQ2M23G+F8RM,#
C240607,C,T.M.A J.H.S SAKUMONO VILLAGE,C2401,,GH07,C24060,5.6537416,0.0257607,6FQ2M23G+F8RM,#
C240608,C,PRESBY CHURCH SAKUMONO VILLAGE NO.1   1,C2401,,GH07,C24060,5.6149107,-0.0484066,6CQXJX72+XJ8H,#
C240609,C,PRESBY CHURCH SAKUMONO VILLAGE NO.1   2,C2401,,GH07,C24060,5.6149107,-0.0484066,6CQXJX72+XJ8H,#
C240610,C,PRESBY CHURCH SAKUMONO VILLAGE NO.2,C2401,,GH07,C24061,5.6149107,-0.0484066,6CQXJX72+XJ8H,#
C240611,C,CHRIST PREP.SCHOOL SAKUMONO VILLAGE   1,C2401,,GH07,C24061,5.6162118,-0.0559,6CQXJW8V+FJQC,#
C240612,C,CHRIST PREP.SCHOOL SAKUMONO VILLAGE   2,C2401,,GH07,C24061,5.6162118,-0.0559,6CQXJW8V+FJQC,#
C240701,C,BETHEL DAY NURSERY SAKUMONO EST.NO.1  1,C2401,,GH07,C24070,5.621648,-0.0600022,6CQXJWCQ+MX5X,#
C240702,C,BETHEL DAY NURSERY SAKUMONO EST.NO.1  2,C2401,,GH07,C24070,5.621648,-0.0600022,6CQXJWCQ+MX5X,#
C240703,C,BETHEL DAY NURSERY SAKUMONO EST.NO.2,C2401,,GH07,C24070,5.621648,-0.0600022,6CQXJWCQ+MX5X,#
C240704,C,HOLY CHILD NURS. SAKUMONO ESTATE  1,C2401,,GH07,C24070,5.6237784,-0.0609556,6CQXJWFQ+GJ73,#
C240705,C,HOLY CHILD NURS. SAKUMONO ESTATE  2,C2401,,GH07,C24070,5.6237784,-0.0609556,6CQXJWFQ+GJ73,#
C240706,C,HOLY CHILD NURS. SAKUMONO ESTATE  3,C2401,,GH07,C24070,5.6237784,-0.0609556,6CQXJWFQ+GJ73,#
C240707,C,HOLY CHILD NURS. SAKUMONO ESTATE   4,C2401,,GH07,C24070,5.6237784,-0.0609556,6CQXJWFQ+GJ73,#
C240708,C,HOLY CHILD NURSERY SAKUMONO ESTATE,C2401,,GH07,C24070,5.6237784,-0.0609556,6CQXJWFQ+GJ73,#
C240709,C,SAKUMONO ESTATE POLICE STATION,C2401,,GH07,C24070,5.6220871,-0.0679999,6CQXJWCJ+RRJC,#
C240710,C,HOLY CHILD J.H.S SAKUMONO ESTATE  1,C2401,,GH07,C24071,5.6237784,-0.0609556,6CQXJWFQ+GJ73,#
C240711,C,HOLY CHILD J.H.S SAKUMONO ESTATE  2,C2401,,GH07,C24071,5.6237784,-0.0609556,6CQXJWFQ+GJ73,#
C240712,C,HOLY CHILD J.H.S SAKUMONO ESTATE  3,C2401,,GH07,C24071,5.6237784,-0.0609556,6CQXJWFQ+GJ73,#
C240713,C,SAKUMONO ESTATE COMPLEX SCHOOL 1,C2401,,GH07,C24071,5.6234498,-0.0618313,6CQXJWFQ+97FV,#
C240714,C,SAKUMONO ESTATE COMPLEX SCHOOL  2,C2401,,GH07,C24071,5.6234498,-0.0618313,6CQXJWFQ+97FV,#
C240715,C,SAKUMONO ESTATE COMPLEX SCHOOL  3,C2401,,GH07,C24071,5.6234498,-0.0618313,6CQXJWFQ+97FV,#
C240716,C,N.T.H.C ESTATE SAKUMONO ESTATE NO. 1  1,C2401,,GH07,C24071,5.6234498,-0.0618313,6CQXJWFQ+97FV,#
C240717,C,N.T.H.C ESTATE SAKUMONO ESTATE NO. 1  2,C2401,,GH07,C24071,5.6234498,-0.0618313,6CQXJWFQ+97FV,#
C240718,C,N.T.H.C ESTATE SAKUMONO ESTATE NO. 2,C2401,,GH07,C24071,5.6234498,-0.0618313,6CQXJWFQ+97FV,#
C240719,C,SAKUMONO ESTATE PRESBY CHURCH   1,C2401,,GH07,C24071,5.6234498,-0.0618313,6CQXJWFQ+97FV,#
C240720,C,SAKUMONO ESTATE PRESBY CHURCH   2,C2401,,GH07,C24072,5.6234498,-0.0618313,6CQXJWFQ+97FV,#
C240721,C,CHRIST FOUNDATION FAMILY CHURCH 1,C2401,,GH07,C24072,5.6461598,-0.0127719,6CQXJXWP+FV97,#
C240722,C,CHRIST FOUNDATION FAMILY CHURCH  2,C2401,,GH07,C24072,5.716553,0.1133361,6FQ2P487+J8G5,#
C240723,C,PENTECOST INT. WORSHIP CENTRE (PIWC),C2401,,GH07,C24072,5.6614887,-0.0111485,6CQXMX6Q+HGXC,#
C240724,C,BETHLEHEM PRAYER CAMP,C2401,,GH07,C24072,5.6486021,-0.0569693,6CQXJWXV+C6R5,#
C240801,C,COASTAL INTERNATIONAL SCHOOL 1  1,C2401,,GH07,C24080,5.6351115,-0.0983269,6CQXJWP2+2MVG,#
C240802,C,COASTAL INTERNATIONAL SCHOOL 1  2,C2401,,GH07,C24080,5.6351115,-0.0983269,6CQXJWP2+2MVG,#
C240803,C,COASTAL INTERNATIONAL SCHOOL 2   1,C2401,,GH07,C24080,5.6351115,-0.0983269,6CQXJWP2+2MVG,#
C240804,C,COASTAL INTERNATIONAL SCHOOL 2   2,C2401,,GH07,C24080,5.6351115,-0.0983269,6CQXJWP2+2MVG,#
C240805,C,ACCRA RIDGE CHURCH BAATSONAA (MANET CHAPEL) 1,C2401,,GH07,C24080,5.6221327,-0.0863581,6CQXJWC7+VF28,#
C240806,C,ACCRA RIDGE CHURCH BAATSONAA (MANET CHAPEL) 2,C2401,,GH07,C24080,5.6221327,-0.0863581,6CQXJWC7+VF28,#
C240807,C,TMA JHS BAATSONAA 1,C2401,,GH07,C24080,5.6221327,-0.0863581,6CQXJWC7+VF28,#
C240808,C,TMA JHS BAATSONAA 2,C2401,,GH07,C24080,5.6221327,-0.0863581,6CQXJWC7+VF28,#
C240809,C,TMA JHS BAATSONAA  3,C2401,,GH07,C24080,5.6221327,-0.0863581,6CQXJWC7+VF28,#
C240810,C,APOSTOLIC CHURCH - BAATSONAA  1,C2401,,GH07,C24081,5.6221327,-0.0863581,6CQXJWC7+VF28,#
C240811,C,APOSTOLIC CHURCH - BAATSONAA  2,C2401,,GH07,C24081,5.6221327,-0.0863581,6CQXJWC7+VF28,#
C240812,C,PAROUSIA CONGREGATION PRESBY CHURCH BAASTONA 1,C2401,,GH07,C24081,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240813,C,PAROUSIA CONGREGATION PRESBY CHURCH BAASTONA 2,C2401,,GH07,C24081,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240814,C,PAROUSIA CONGREGATION PRESBY CHURCH BAASTONA  3,C2401,,GH07,C24081,5.7348119,0.0302354,6FQ2P2MJ+W3HG,#
C240815,C,TMA PRIM. SCHOOL KOTOBAABI NO. 2  1,C2401,,GH07,C24081,5.6447325,-0.0928158,6CQXJWV4+VVV9,#
C240816,C,TMA PRIM. SCHOOL KOTOBAABI NO. 2  2,C2401,,GH07,C24081,5.6447325,-0.0928158,6CQXJWV4+VVV9,#
C240817,C,MORE THAN CONQUERERS CHURCH KOTOBABI NO.2,C2401,,GH07,C24081,5.6447325,-0.0928158,6CQXJWV4+VVV9,#
C240818,C,BAPTIST INTERNATIONAL CAMBODIA (KOTOBABI) 1,C2401,,GH07,C24081,5.5997705,-0.2045388,6CQXHQXW+W54X,#
C240819,C,BAPTIST INTERNATIONAL CAMBODIA (KOTOBABI) 2,C2401,,GH07,C24081,5.6447325,-0.0928158,6CQXJWV4+VVV9,#
C240820,C,HOPE INTERNATIONAL MINISTRY MANET NO 1  1,C2401,,GH07,C24082,5.6443417,-0.0600832,6CQXJWVQ+PXMM,#
C240821,C,HOPE INTERNATIONAL MINISTRY MANET NO 1  2,C2401,,GH07,C24082,5.6443417,-0.0600832,6CQXJWVQ+PXMM,#
C240822,C,HOPE INTERNATIONAL MINISTRY MANET NO.2,C2401,,GH07,C24082,5.6443417,-0.0600832,6CQXJWVQ+PXMM,#
C240823,C,SERWAA PLAZA,C2401,,GH07,C24082,5.6282186,-0.0869005,6CQXJWH7+76QJ,#
C240824,C,PRESBY CHURCH - KOTOBABI NO.2,C2401,,GH07,C24082,5.6447325,-0.0928158,6CQXJWV4+VVV9,#
C240901,C,I C G C (A) 1,C2401,,GH07,C24090,5.6461598,-0.0127719,6CQXJXWP+FV97,#
C240902,C,I C G C (A) 2,C2401,,GH07,C24090,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240903,C,I C G C (B)  1,C2401,,GH07,C24090,5.6461598,-0.0127719,6CQXJXWP+FV97,#
C240904,C,I C G C (B)  2,C2401,,GH07,C24090,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240905,C,MEDIEVAL CHURCH C 18,C2401,,GH07,C24090,5.7348119,0.0302354,6FQ2P2MJ+W3HG,#
C240906,C,GOLDEN GATE ACADEMY 1,C2401,,GH07,C24090,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240907,C,GOLDEN GATE ACADEMY 2,C2401,,GH07,C24090,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240908,C,GOOD SHEPHERD E P CHURCH LASHIBI 1,C2401,,GH07,C24090,5.6328634,-0.0683326,6CQXJWMJ+4MVF,#
C240909,C,GOOD SHEPHERD E P CHURCH LASHIBI 2,C2401,,GH07,C24090,5.6328634,-0.0683326,6CQXJWMJ+4MVF,#
C240910,C,ST. JAMES PRIM. SCHOOL NEW LASHIBI C.17 NO.1  1,C2401,,GH07,C24091,5.6847539,-0.0379152,6CQXMXM6+WR44,#
C240911,C,ST. JAMES PRIM. SCHOOL NEW LASHIBI C.17 NO.1  2,C2401,,GH07,C24091,5.6847539,-0.0379152,6CQXMXM6+WR44,#
C240912,C,ST. JAMES JHS NEW LASHIBI C.17 NO. 1,C2401,,GH07,C24091,5.6847539,-0.0379152,6CQXMXM6+WR44,#
C240913,C,ST. JAMES PRIM. SCHOOL NEW LASHIBI C.17 NO.2  1,C2401,,GH07,C24091,5.6847539,-0.0379152,6CQXMXM6+WR44,#
C240914,C,ST. JAMES PRIM. SCHOOL NEW LASHIBI C.17 NO.2  2,C2401,,GH07,C24091,5.6847539,-0.0379152,6CQXMXM6+WR44,#
C240915,C,T.M.A PRIM. SCH.OLD LASHIBI NO.1  1,C2401,,GH07,C24091,5.6466634,-0.0689632,6CQXJWWJ+MC7C,#
C240916,C,T.M.A PRIM. SCH.OLD LASHIBI NO.1  2,C2401,,GH07,C24091,5.6466634,-0.0689632,6CQXJWWJ+MC7C,#
C240917,C,CHURCH OF PENTECOST JOY ASSEMBLY  1,C2401,,GH07,C24091,5.6842794,-0.0403029,6CQXMXM5+PV83,#
C240918,C,CHURCH OF PENTECOST JOY ASSEMBLY  2,C2401,,GH07,C24091,5.6842794,-0.0403029,6CQXMXM5+PV83,#
C240919,C,IBAADU RAHMAN ISLAMIC SCHOOL   1,C2401,,GH07,C24091,5.6461598,-0.0127719,6CQXJXWP+FV97,#
C240920,C,IBAADU RAHMAN ISLAMIC SCHOOL   2,C2401,,GH07,C24092,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240921,C,TRIUMPHANT GRACE BAPTIST CHURCH C.17,C2401,,GH07,C24092,5.6431676,-0.0682072,6CQXJWVJ+7P7M,#
C240922,C,CORPUS CHRISTIE JHS COMM.18 (A) 1,C2401,,GH07,C24092,5.6471052,-0.071173,6CQXJWWH+RGW7,#
C240923,C,CORPUS CHRISTIE JHS COMM.18 (A) 2,C2401,,GH07,C24092,5.6471052,-0.071173,6CQXJWWH+RGW7,#
C240924,C,CORPUS CHRISTIE JHS COMM.18 (A) 3,C2401,,GH07,C24092,5.6471052,-0.071173,6CQXJWWH+RGW7,#
C240925,C,CORPUS CHRISTIE JHS COMM.18 (A) 4,C2401,,GH07,C24092,5.6471052,-0.071173,6CQXJWWH+RGW7,#
C240926,C,CORPUS CHRISTIE JHS COMM.18 (B) 1,C2401,,GH07,C24092,5.6471052,-0.071173,6CQXJWWH+RGW7,#
C240927,C,CORPUS CHRISTIE JHS COMM.18 (B) 2,C2401,,GH07,C24092,5.6471052,-0.071173,6CQXJWWH+RGW7,#
C240928,C,REGIMANUEL GRAY SITE (C19)  1,C2401,,GH07,C24092,5.626295,-0.1339608,6CQXJVG8+GC7M,#
C240929,C,REGIMANUEL GRAY SITE (C19)  2,C2401,,GH07,C24092,5.626295,-0.1339608,6CQXJVG8+GC7M,#
C240930,C,TMA PRIM SCHOOL NEW LASHIBI C.18,C2401,,GH07,C24093,5.6847539,-0.0379152,6CQXMXM6+WR44,#
C240931,C,DESMACO ( SITE OFFICE COMM.20) 1,C2401,,GH07,C24093,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240932,C,DESMACO ( SITE OFFICE COMM.20) 2,C2401,,GH07,C24093,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240933,C,ROMAN CATH PRIM SCH COMM.20 1,C2401,,GH07,C24093,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240934,C,ROMAN CATH PRIM SCH COMM.20 2,C2401,,GH07,C24093,5.8142836,0.0746767,6FQ2R37F+PV78,#
C240935,C,NEW ANOINTING CHURCH,C2401,,GH07,C24093,5.7348119,0.0302354,6FQ2P2MJ+W3HG,#
C241001,C,TMA PRIM SCH KLA-GON 1,C2401,,GH07,C24100,5.6641983,-0.0536592,6CQXMW7W+MGGX,#
C241002,C,TMA PRIM SCH KLA-GON 2,C2401,,GH07,C24100,5.6641983,-0.0536592,6CQXMW7W+MGGX,#
C241003,C,DIVINE HEALERS CHURCH KLA-GON  1,C2401,,GH07,C24100,5.6671363,-0.047676,6CQXMX82+VW4F,#
C241004,C,DIVINE HEALERS CHURCH KLA-GON  2,C2401,,GH07,C24100,5.6671363,-0.047676,6CQXMX82+VW4F,#
C241005,C,I C G C KLA-GON 1,C2401,,GH07,C24100,5.6647329,-0.0489537,6CQXMX72+VCV7,#
C241006,C,I C G C KLA-GON 2,C2401,,GH07,C24100,5.6647329,-0.0489537,6CQXMX72+VCV7,#
C241007,C,KLA-GON BASIC SCHOOL 1,C2401,,GH07,C24100,5.6641983,-0.0536592,6CQXMW7W+MGGX,#
C241008,C,KLA-GON BASIC SCHOOL 2,C2401,,GH07,C24100,5.6641983,-0.0536592,6CQXMW7W+MGGX,#
C241101,C,TMA PRIM. SCHOOL ADJEI-KOJO 1,C2401,,GH07,C24110,5.8142836,0.0746767,6FQ2R37F+PV78,#
C241102,C,TMA PRIM. SCHOOL ADJEI-KOJO 2,C2401,,GH07,C24110,5.6817075,-0.0374819,6CQXMXJ7+M2J8,#
C241103,C,TMA PRIM. SCHOOL ADJEI-KOJO 3,C2401,,GH07,C24110,5.6817075,-0.0374819,6CQXMXJ7+M2J8,#
C241104,C,STATE SCHOOL FOR THE DEAF  1,C2401,,GH07,C24110,5.5848155,-0.1123984,6CQXHVMQ+W2HM,#
C241105,C,STATE SCHOOL FOR THE DEAF  2,C2401,,GH07,C24110,5.5848155,-0.1123984,6CQXHVMQ+W2HM,#
C241106,C,STATE SCHOOL FOR THE DEAF  3,C2401,,GH07,C24110,5.5848155,-0.1123984,6CQXHVMQ+W2HM,#
C241107,C,BIBLE BELIEVERS FELLOWSHIP (BBFC) 1,C2401,,GH07,C24110,5.6643682,-0.0194353,6CQXMX7J+P6WJ,#
C241108,C,BIBLE BELIEVERS FELLOWSHIP (BBFC) 2,C2401,,GH07,C24110,5.6643682,-0.0194353,6CQXMX7J+P6WJ,#
C241109,C,BIBLE BELIEVERS FELLOWSHIP (BBFC) 3,C2401,,GH07,C24110,5.6643682,-0.0194353,6CQXMX7J+P6WJ,#
C241110,C,NAZARETH PRESBY CHURCH 1,C2401,,GH07,C24111,5.6819227,-0.0379181,6CQXMXJ6+QR8W,#
C241111,C,NAZARETH PRESBY CHURCH 2,C2401,,GH07,C24111,5.6819227,-0.0379181,6CQXMXJ6+QR8W,#
C241112,C,KANAWU PRIMARY SCHOOL 1,C2401,,GH07,C24111,5.6755943,-0.0448401,6CQXMXG4+63MJ,#
C241113,C,KANAWU PRIMARY SCHOOL 2,C2401,,GH07,C24111,5.6755943,-0.0448401,6CQXMXG4+63MJ,#
C241114,C,KANAWU PRIMARY SCHOOL 3,C2401,,GH07,C24111,5.6755943,-0.0448401,6CQXMXG4+63MJ,#
C241115,C,ROMAN CATHOLIC CHURCH . SUNCITY 1,C2401,,GH07,C24111,5.6931664,-0.0326535,6CQXMXV8+7W9J,#
C241116,C,ROMAN CATHOLIC CHURCH . SUNCITY 2,C2401,,GH07,C24111,5.6931664,-0.0326535,6CQXMXV8+7W9J,#
C241117,C,ROMAN CATHOLIC CHURCH . SUNCITY 3,C2401,,GH07,C24111,5.6931664,-0.0326535,6CQXMXV8+7W9J,#
C241118,C,GLOBAL EVANGELICAL CHURCH. SUNCITY 1,C2401,,GH07,C24111,5.7348118,0.0302354,6FQ2P2MJ+W3HG,#
C241119,C,GLOBAL EVANGELICAL CHURCH. SUNCITY 2,C2401,,GH07,C24111,5.7348118,0.0302354,6FQ2P2MJ+W3HG,#
C241120,C,FARM CANTEEN BORTEYMAN,C2401,,GH07,C24112,5.6706009,-0.0768586,6CQXMWCF+67R4,#
C241121,C,ROYAL PRINCE ACADEMY,C2401,,GH07,C24112,5.7348119,0.0302354,6FQ2P2MJ+W3HG,#
C241707,C,INTERNATIONAL CENTRAL GOSPEL CHURCH  (I.C.G.C.),C2401,,GH07,C24170,5.6647329,-0.0489537,6CQXMX72+VCV7,#
C250101,C,VALLEY VIEW UNIVERSITY. OYIBI        1,C2501,,GH07,C25010,5.8129581,-0.1179155,6CQXRV7J+5RP8,#
C250102,C,VALLEY VIEW UNIVERSITY. OYIBI         2,C2501,,GH07,C25010,5.8129581,-0.1179155,6CQXRV7J+5RP8,#
C250103,C,VALLEY VIEW UNIVERSITY. OYIBI          3,C2501,,GH07,C25010,5.8129581,-0.1179155,6CQXRV7J+5RP8,#
C250104,C,PRESBYTERIAN PRIMARY SCHOOL. OYIBI       1,C2501,,GH07,C25010,5.690733,0.0595457,6FQ2M3R5+7RV7,#
C250105,C,PRESBYTERIAN PRIMARY SCHOOL. OYIBI         2,C2501,,GH07,C25010,5.690733,0.0595457,6FQ2M3R5+7RV7,#
C250106,C,TMA JHS OYIBI          1,C2501,,GH07,C25010,5.8129581,-0.1179155,6CQXRV7J+5RP8,#
C250107,C,TMA JHS OYIBI           2,C2501,,GH07,C25010,5.8129581,-0.1179155,6CQXRV7J+5RP8,#
C250108,C,COMMUNITY CENTRE OLD SAASABI          1,C2501,,GH07,C25010,5.8327339,-0.1190848,6CQXRVMJ+39V7,#
C250109,C,COMMUNITY CENTRE OLD SAASABI          2,C2501,,GH07,C25010,5.8327339,-0.1190848,6CQXRVMJ+39V7,#
C250110,C,OYIBI ESTATE              1,C2501,,GH07,C25011,5.812396,-0.1154056,6CQXRV6M+XR5R,#
C250111,C,OYIBI ESTATE              2,C2501,,GH07,C25011,5.812396,-0.1154056,6CQXRV6M+XR5R,#
C250112,C,RADIANCE SCH. COMPLEX BENAPAT OYIBI,C2501,,GH07,C25011,5.8129581,-0.1179155,6CQXRV7J+5RP8,#
C250113,C,SASABI KKMA BASIC SCH.,C2501,,GH07,C25011,5.6974429,0.0589714,6FQ2M3W5+XHHJ,#
C250114,C,SAINT CHARLES BARTHOLOMEW R/C CH.. KAS EST. OYIBI,C2501,,GH07,C25011,5.8129581,-0.1179155,6CQXRV7J+5RP8,#
C250201,C,SEDUASE DAY CARE CENTRE,C2501,,GH07,C25020,5.7510448,-0.0559939,6CQXQW2V+CJ6J,#
C250202,C,KKMA BASIC SCHOOL SEDUASE,C2501,,GH07,C25020,5.6974429,0.0589714,6FQ2M3W5+XHHJ,#
C250203,C,TMA PRIMARY SCHOOL GONTEN,C2501,,GH07,C25020,5.7510448,-0.0559939,6CQXQW2V+CJ6J,#
C250301,C,PRESBYTERIAN PRIMARY SCH BAWALESHIE           1,C2501,,GH07,C25030,5.690733,0.0595457,6FQ2M3R5+7RV7,#
C250302,C,PRESBYTERIAN PRIMARY SCH BAWALESHIE            2,C2501,,GH07,C25030,5.690733,0.0595457,6FQ2M3R5+7RV7,#
C250303,C,KKMA JHS BAWALESHIE,C2501,,GH07,C25030,5.8604278,-0.1185292,6CQXVV6J+5HH2,#
C250401,C,APOSTOLIC CHURCH NMANOMAH             1,C2501,,GH07,C25040,5.7510448,-0.0559939,6CQXQW2V+CJ6J,#
C250402,C,APOSTOLIC CHURCH NMANOMAH             2,C2501,,GH07,C25040,5.7510448,-0.0559939,6CQXQW2V+CJ6J,#
C250501,C,METHODIST PRIMARY SCHOOL APOLLONIA         1,C2501,,GH07,C25050,5.7510448,-0.0559939,6CQXQW2V+CJ6J,#
C250502,C,METHODIST PRIMARY SCHOOL APOLLONIA           2,C2501,,GH07,C25050,5.7510448,-0.0559939,6CQXQW2V+CJ6J,#
C250503,C,MARANATHA METH CHURCH KUSIBRI,C2501,,GH07,C25050,5.7510448,-0.0559939,6CQXQW2V+CJ6J,#
